key,collection_date,Conductivity [p:1567],Dissolved oxygen [p:1565],Group 1 Taxa [f:2996],Ph [p:1566],Temperature [p:1564],latitude,longitude,owner_id,owner_first_name,owner_last_name,certified,certifier_id,certifier_first_name,certifier_last_name,dataset_id,dataset_name,dataset_key,station_id,station_name
83b4cc77985375c8ed33d5d3a8fadf53,2009-07-21 00:00:00.000000,0.979,7.33,,8.05,17.3,41.39778457,-81.88691058,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_30,Rocky River_30
094fbd6b6a45fdef998032b4a2f7a31a,2009-07-21 00:00:00.000000,1.64,4.09,,7.85,18.0,41.38172,-81.86348,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Rocky River_29,Rocky River_29
40e93315b6b5396ea5e93bb381c88ed3,2009-07-22 00:00:00.000000,0.365,8.91,,7.01,14.8,41.35570297,-81.58216606,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_117,Bedford_117
96fc6b16616e5113c70f2324f74eab8a,2009-07-24 00:00:00.000000,0.533,6.66,,6.41,16.0,41.35418,-81.58173,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_119,Bedford_119
d66aefe8d3a17ffe329ad4ae785eac90,2009-07-24 00:00:00.000000,0.488,8.48,,8.08,15.5,41.35529838,-81.5830238,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_118,Bedford_118
7fdd8061b3915e5498fe5e007ab9c405,2009-07-27 00:00:00.000000,1.148,4.35,,7.3,20.3,41.35463178,-81.56878504,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_123,Bedford_123
74ef5b42042d57c650d4b9d381de0e8a,2009-07-27 00:00:00.000000,2.65,5.36,,8.21,18.5,41.3516591,-81.57597888,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_122,Bedford_122
31712aca14a5d47de85102fd0dda3d46,2009-07-27 00:00:00.000000,0.243,1.61,,6.72,17.9,41.35203668,-81.57593219,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_121,Bedford_121
a2ddb120c2fd74020acbd9d7eec0e6fa,2009-07-27 00:00:00.000000,2.26,5.06,,8.13,17.2,41.35284,-81.57842,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_120,Bedford_120
c870170ab39f92fc6182451e98af0287,2009-07-27 00:00:00.000000,0.863,0.99,,7.18,19.1,41.43089,-81.60793,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Garfield Park_4,Garfield Park_4
4263a28c587cf13d9f573e368652d818,2009-07-27 00:00:00.000000,0.824,1.88,,7.02,18.7,41.4303403,-81.60809132,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Garfield Park_3,Garfield Park_3
b0be7a079bcb3ecdd07acc8f1d455ff2,2009-07-27 00:00:00.000000,0.485,0.7,,7.19,23.0,41.44908,-81.72707,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brookside_1,Brookside_1
9a95b0fa33ce32a3e5243917c42065df,2009-07-28 00:00:00.000000,0.525,4.15,,6.88,17.6,41.35429198,-81.57463854,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_126,Bedford_126
78ac43d6027496c47d5a2ef83f014068,2009-07-28 00:00:00.000000,1.723,3.12,,7.54,17.7,41.35174835,-81.56805949,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_124,Bedford_124
9031377dae0f628e19d5ba2fcad1b356,2009-07-28 00:00:00.000000,3.12,6.19,,7.49,19.5,41.34829015,-81.82848902,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Big Creek_3,Big Creek_3
f83f5c7e005c0c40cc1d95d813a4ebda,2009-07-28 00:00:00.000000,2.42,4.0,,7.58,19.0,41.44315005,-81.71452957,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brookside_3,Brookside_3
e6c55b9cf19a8f28af5792d3df6d4920,2009-07-28 00:00:00.000000,3.02,5.39,,7.36,20.8,41.34193,-81.83432,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Big Creek_2,Big Creek_2
91da7e2d0c9b793a2031a3e95f27ce14,2009-07-28 00:00:00.000000,3.41,5.04,,6.61,18.7,41.34112491,-81.83310956,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Big Creek_1,Big Creek_1
82cd08a3d8d40f1fc5d322a296787b6b,2009-07-30 00:00:00.000000,0.812,6.7,,8.25,19.1,41.29758,-81.59197,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_61,Brecksville_61
e4e6191a2ba93d9ddaa01d1914e96cf6,2009-07-30 00:00:00.000000,0.844,7.74,,7.76,18.4,41.29713,-81.5914,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_52,Brecksville_52
6e60df22f88fe67b0791241d8fa64e66,2009-08-03 00:00:00.000000,2.08,5.02,,7.06,18.6,41.37976,-81.51618,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_131,Bedford_131
fb8b6e2fe1b789d7c565812ddc47a006,2009-08-03 00:00:00.000000,3.1,5.14,,8.14,18.7,41.37810979,-81.51454424,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_130,Bedford_130
d31f95b6fb816cc796943389e7e1d4fd,2009-08-03 00:00:00.000000,0.289,1.39,,6.66,16.4,41.38038469,-81.51552472,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_128,Bedford_128
c707eeaadf85471769988f7879554c34,2009-08-03 00:00:00.000000,1.285,6.95,,8.25,18.0,41.38302,-81.51887,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_127,Bedford_127
949bf2cf9ded4e9deba1fb3c9efa79a5,2009-08-03 00:00:00.000000,0.892,5.81,,7.61,17.9,41.37887,-81.69569,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_4,West Creek_4
c7270d0f99b0172437cb1687077be50c,2009-08-03 00:00:00.000000,0.543,5.23,,6.97,18.5,41.38377083,-81.6970437,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_3,West Creek_3
81f364fdf3d7c982be521a4266d438d6,2009-08-03 00:00:00.000000,0.351,4.49,,6.97,17.25,41.39006,-81.68806,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_1,West Creek_1
870b3c1338a3b5101792540510646758,2009-08-04 00:00:00.000000,2.89,4.45,,7.82,20.3,41.3773021,-81.51650181,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_135,Bedford_135
84782cfd9b421c1beb4a6990881c48d7,2009-08-04 00:00:00.000000,3.69,6.3,,7.47,19.6,41.37590037,-81.51558041,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_134,Bedford_134
c77ec00375da27456e5cd046dceb7c30,2009-08-04 00:00:00.000000,2.84,4.4,,7.92,18.5,41.37703258,-81.51672804,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_133,Bedford_133
ff405405f1d7b39f5b77c3ead644ca33,2009-08-04 00:00:00.000000,0.998,3.54,,7.25,18.9,41.37341,-81.69566,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_9,West Creek_9
834db13e6bb63df4fbbbe7d3d92624b3,2009-08-04 00:00:00.000000,2.08,5.03,,7.44,18.5,41.37320573,-81.69328543,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_8,West Creek_8
4ff546dd2b2bce7727796ca09ac31b88,2009-08-04 00:00:00.000000,1.991,6.17,,7.9,19.8,41.37594,-81.69286,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_7,West Creek_7
56be3d50b384214e3fafa98741e90ebc,2009-08-04 00:00:00.000000,1.405,6.58,,8.05,19.3,41.37620887,-81.69222086,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_6,West Creek_6
ecbc873434e3458b55b1ed511685da64,2009-08-04 00:00:00.000000,1.488,7.4,,7.93,18.7,41.3774,-81.69183,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,West Creek_5,West Creek_5
30773de632261faf291689d402f614bd,2009-08-05 00:00:00.000000,3.8,4.76,,7.47,18.2,41.3815025,-81.51213462,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_141,Bedford_141
45bb167519faf45b44d7d35f791219c0,2009-08-05 00:00:00.000000,4.08,2.45,,5.39,18.3,41.38080589,-81.51169552,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_140,Bedford_140
a1670f861e1b211e13868442d7c31458,2009-08-05 00:00:00.000000,1.265,7.38,,8.09,18.7,41.30101886,-81.74361827,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_68,Brecksville_68
62ae8d359c731a8d42c74a3be5028d12,2009-08-05 00:00:00.000000,1.516,3.05,,7.44,19.2,41.30123459,-81.74267878,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_67,Brecksville_67
7fd61767bcd6f642c7b880b773c54f97,2009-08-05 00:00:00.000000,4.43,6.31,,7.89,20.0,41.30296,-81.74428,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_65,Brecksville_65
70d9c00a9ef2124fd50c4e2c30816988,2009-08-05 00:00:00.000000,1.577,5.17,,7.73,18.7,41.30356,-81.75979,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_63,Brecksville_63
5f9b3a6a12b3b6da9173f66ad21ff275,2009-08-05 00:00:00.000000,1.721,6.01,,7.93,18.5,41.30363,-81.76116,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_62,Brecksville_62
38f7e6696230f37d0b6cbcf442dd7294,2009-08-06 00:00:00.000000,0.65,0.7,,6.37,16.9,41.37807257,-81.50641651,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_149,Bedford_149
3262d76c4e5711caebe5966f99db4119,2009-08-06 00:00:00.000000,1.058,2.0,,6.4,17.3,41.3788,-81.50721,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_148,Bedford_148
3c408bc6d552ef0cd2ed048caf5865de,2009-08-07 00:00:00.000000,1.314,3.25,,6.45,17.5,41.37837193,-81.50595576,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_156,Bedford_156
54447504862de6ae778337f3f104aa8d,2009-08-07 00:00:00.000000,2.07,4.47,,6.85,16.4,41.37807104,-81.50490296,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_155,Bedford_155
9c47956ed2acb120e9413c63642af4e7,2009-08-07 00:00:00.000000,2.88,5.78,,6.71,16.3,41.37745998,-81.50438172,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_154,Bedford_154
d97ead25efb39534f98f4cb8f4806593,2009-08-07 00:00:00.000000,2.34,6.0,,7.83,17.1,41.3169239,-81.61582616,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_79,Brecksville_79
49198ed0acfc294fd0da63c05ed4e3c0,2009-08-07 00:00:00.000000,0.583,1.57,,7.62,17.7,41.3163068,-81.61717156,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_78,Brecksville_78
027ab86668329e1358fb11328acec898,2009-08-07 00:00:00.000000,1.843,4.06,,7.58,16.1,41.31875983,-81.61349507,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_74,Brecksville_74
d08f85c98cbf143bfe280d86526e581e,2009-08-10 00:00:00.000000,0.347,1.52,,6.19,22.0,41.37520845,-81.50618581,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_160,Bedford_160
f84bf7f789c3e093d6564e24b79e606b,2009-08-10 00:00:00.000000,0.596,3.23,,7.13,21.6,41.37317098,-81.50556753,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_159,Bedford_159
88b94256e68049527f1f4643988af8fd,2009-08-10 00:00:00.000000,0.31,0.99,,6.47,22.4,41.37354361,-81.50640868,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_158,Bedford_158
9ccc32a44a5ff2824393948869f5306e,2009-08-10 00:00:00.000000,0.719,1.05,,7.2,21.9,41.37541761,-81.5050331,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_157,Bedford_157
9bfaf701bf826fa3996d3df55010d8bf,2009-08-10 00:00:00.000000,1.877,4.01,,7.54,23.0,41.30820336,-81.62357868,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_84,Brecksville_84
fc9f418e1124631d54e114dcc09f6a4b,2009-08-10 00:00:00.000000,3.41,1.29,,6.9,22.4,41.31023803,-81.62547545,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_83,Brecksville_83
d5d4113666e4aebf6fc6056b29bc69be,2009-08-10 00:00:00.000000,3.2,2.28,,7.23,21.4,41.31059372,-81.62553686,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_82,Brecksville_82
8b537ae5b85cbc27e23a72751d4cb757,2009-08-10 00:00:00.000000,0.965,2.91,,7.13,22.6,41.31095949,-81.62365479,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_81,Brecksville_81
5616c2df78662d7cd938f8dbb4b914c1,2009-08-14 00:00:00.000000,0.341,4.41,,6.98,22.5,41.38074615,-81.49866549,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_166,Bedford_166
ef797b8f824c936090be2aaae0c07d3d,2009-08-14 00:00:00.000000,0.434,3.84,,7.08,18.9,41.3815247,-81.50247995,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_164,Bedford_164
9f01bd48355b92e76ad0769970c14490,2009-08-14 00:00:00.000000,0.422,1.91,,6.45,18.9,41.3804467,-81.50135662,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_163,Bedford_163
c3bc04816fb8f22c738e55266b1997cb,2009-08-14 00:00:00.000000,0.541,2.43,,7.14,18.6,41.38102582,-81.50283866,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_161,Bedford_161
bbe0a99eb5275f8b81f016dae3357aa2,2009-08-14 00:00:00.000000,0.744,1.53,,7.29,21.6,41.31344325,-81.60743416,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_91,Brecksville_91
b980bd59fae65f4665fe3ad8b9a7d992,2009-08-14 00:00:00.000000,0.811,5.24,,8.3,18.9,41.30904077,-81.61437992,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_89,Brecksville_89
b09a14f850158e46ea365bc2a4ce033b,2009-08-14 00:00:00.000000,0.881,7.91,,8.02,18.9,41.30622535,-81.62208397,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_87,Brecksville_87
c45466d072c56f1002c07f5d351d5b3b,2009-08-17 00:00:00.000000,1.347,1.55,,6.07,21.0,41.37888,-81.49786894,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_169,Bedford_169
5eb6cdc9be4911ed55f7d29bd7f6ee82,2009-08-17 00:00:00.000000,1.757,5.06,,7.77,21.5,41.37994,-81.49662,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_168,Bedford_168
c1a455b81f1fcba60cc56d2fa664d3e5,2009-08-17 00:00:00.000000,1.319,2.37,,7.12,19.3,41.30700634,-81.6097029,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_93,Brecksville_93
db904420844213d674d8707460aa71f9,2009-08-18 00:00:00.000000,0.699,3.86,,6.17,19.8,41.37601873,-81.49128619,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_173,Bedford_173
ac6a45e1a558916bfef64ca20f5cd11d,2009-08-18 00:00:00.000000,1.139,6.13,,7.88,22.2,41.3759383,-81.49350275,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_172,Bedford_172
d03cccb02a57e7625097f84ef720c8c7,2009-08-18 00:00:00.000000,1.553,6.96,,6.89,22.5,41.37897,-81.49411,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_171,Bedford_171
44136d0cd444e4cab73ba69d85dce3ef,2009-08-18 00:00:00.000000,1.203,1.11,,7.26,21.8,41.3778427,-81.49866683,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_170,Bedford_170
bb41802c0c2410d03a006cce8de783af,2009-08-18 00:00:00.000000,1.06,1.44,,7.31,22.9,41.3200244,-81.60895815,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_110,Brecksville_110
e6a41a2994b9ea779afd1145606a4a4a,2009-08-18 00:00:00.000000,0.892,3.21,,7.41,22.9,41.3112744,-81.59912719,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_109,Brecksville_109
04ff82ec89ea26f7fab92a7d64a82ccc,2009-08-18 00:00:00.000000,0.865,8.47,,8.09,21.5,41.31366947,-81.5968356,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_108,Brecksville_108
c3c0d218ce1c9ccd905a4fd25587b51f,2009-08-18 00:00:00.000000,0.832,2.49,,7.17,22.1,41.31382086,-81.59694894,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_107,Brecksville_107
d10d33b01ee468e96c57c7b07bc985fb,2009-08-19 00:00:00.000000,1.781,8.04,,6.21,14.7,41.37469,-81.49,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Bedford_175,Bedford_175
f634a70078c74a7e3b083a44b43669cf,2009-08-19 00:00:00.000000,1.054,7.72,,7.08,21.0,41.29896023,-81.60234736,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_115,Brecksville_115
1f98bc4a874a28f5e2642b3128ef9590,2009-08-19 00:00:00.000000,2.76,8.34,,7.78,21.5,41.32374874,-81.61033022,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_112,Brecksville_112
352822eef7a84189caf4f13849ed6672,2009-08-19 00:00:00.000000,1.589,7.32,,7.7,21.5,41.32043346,-81.59438343,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,Brecksville_111,Brecksville_111
dd6ff18cc3f3f55673f0d98ae3bf6fe1,2009-08-19 00:00:00.000000,1.028,8.58,,7.67,20.6,41.55335,-81.42068,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,North Chagrin_1,North Chagrin_1
61e31db019b09d7157d3d2c3c3dc9554,2009-08-20 00:00:00.000000,0.602,6.18,,6.26,20.3,41.41832017,-81.43859322,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_33,South Chagrin_33
6702694d2b1a9a7afb1ebf0690aa9c90,2009-08-20 00:00:00.000000,0.469,2.47,,7.37,20.4,41.41820428,-81.4242002,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_32,South Chagrin_32
edbaeeaba1f5d59b97d49a51f9319aa5,2009-08-24 00:00:00.000000,1.285,3.8,,6.11,18.3,41.4248258,-81.42676483,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_35,South Chagrin_35
8b28940bdaa14e12df61a2c5d4bec726,2009-08-24 00:00:00.000000,0.501,7.95,,8.01,17.0,41.41824563,-81.43582542,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_34,South Chagrin_34
50dfe4461861f8f3a82f651125a53826,2009-08-26 00:00:00.000000,1.357,1.25,,5.98,19.6,41.41211276,-81.41953086,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_47,South Chagrin_47
200d906ecda9a58f9fb478a812130aa3,2009-08-26 00:00:00.000000,0.383,5.6,,7.58,17.0,41.41381428,-81.42518074,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_45,South Chagrin_45
8ac4ac942d5cf7263c17438a608b0579,2009-08-27 00:00:00.000000,0.474,1.91,,7.32,17.3,41.41173993,-81.41730405,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_51,South Chagrin_51
60ba2a1d1a4808c449f325bac0cebb9e,2009-08-31 00:00:00.000000,0.43,5.59,,6.72,13.6,41.4099912,-81.41426489,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_55,South Chagrin_55
5b7a602d60fe01ca851a32300cd9531f,2009-08-31 00:00:00.000000,4.71,6.94,,7.31,14.7,41.40995018,-81.42188098,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_54,South Chagrin_54
448df23936f70fe9bc586853e291ee0f,2009-08-31 00:00:00.000000,1.297,5.08,,7.42,13.6,41.41029783,-81.42117004,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_52,South Chagrin_52
5c38b81bfc4d7850365c54b8d4ff7407,2009-09-01 00:00:00.000000,0.656,5.55,,6.72,13.5,41.43945119,-81.4026657,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_59,South Chagrin_59
bf5f888c33ac50ba7e17a1e739777090,2009-09-01 00:00:00.000000,1.002,9.62,,7.92,13.7,41.43814678,-81.41076849,1216,Water Reporter,Team,True,1216.0,Water Reporter,Team,1008,Cleveland Metroparks Monitoring Program,e2e81affeb3aa8ce,South Chagrin_58,South Chagrin_58
